collections.title,collections.description,accessRights,data_owner,description,title,titleAbr,language,issued,modified,publisher,publisherAbr,landingPage,downloadURL,contactPoint,identifier,data_type,study_type,study_subtype,topic,keyword,division,citation_requirements,gYearMonth,gYear,accrualPeriodicity,LocationType,idCountry,idSubregion,datadescription:dictionary,sampledesign,representativeness,sampling_procedure,weighting,txtpanel,txtRound,txtCoverage,intHogs,intPers,lnkQuest,lnkManual,lnkOther,lnkAll,lnkMerged,lnkOriginal,InkHarmonized
NA,NA,restringido,NA,NA,Encuesta de Caracterización Socioeconómica Nacional,CASEN,NA,NA,NA,Ministerio de Desarrollo Social,MIDEPLAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,48632,252784,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2000\m11_m12\docs,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2000\m11_m12,\\Sdssrv03\surveys\survey\CHL\CASEN\2000\m11_m12\data_merge,\\Sdssrv03\surveys/survey/CHL/CASEN/2000/m11_m12/data_orig,\\Sdssrv03\surveys/harmonized/CHL/CASEN/data_arm
NA,NA,restringido,NA,NA,Encuesta de Caracterización Socioeconómica Nacional,CASEN,NA,NA,NA,Ministerio de Desarrollo Social,MIDEPLAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,68153,257077,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2003\m11_m12\docs,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2003\m11_m12,\\Sdssrv03\surveys\survey\CHL\CASEN\2003\m11_m12\data_merge,\\Sdssrv03\surveys/survey/CHL/CASEN/2003/m11_m12/data_orig,\\Sdssrv03\surveys/harmonized/CHL/CASEN/data_arm
NA,NA,restringido,NA,NA,Encuesta de Caracterización Socioeconómica Nacional,CASEN,NA,NA,NA,Ministerio de Desarrollo Social,MIDEPLAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,73720,268873,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2006\m11_m12\docs,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2006\m11_m12,\\Sdssrv03\surveys\survey\CHL\CASEN\2006\m11_m12\data_merge,\\Sdssrv03\surveys/survey/CHL/CASEN/2006/m11_m12/data_orig,\\Sdssrv03\surveys/harmonized/CHL/CASEN/data_arm
NA,NA,restringido,NA,NA,Encuesta de Caracterización Socioeconómica Nacional,CASEN,NA,NA,NA,Ministerio de Desarrollo Social,MIDEPLAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,84956,246924,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2009\m11_m12\docs,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2009\m11_m12,\\Sdssrv03\surveys\survey\CHL\CASEN\2009\m11_m12\data_merge,\\Sdssrv03\surveys/survey/CHL/CASEN/2009/m11_m12/data_orig,\\Sdssrv03\surveys/harmonized/CHL/CASEN/data_arm
NA,NA,restringido,NA,NA,Encuesta de Caracterización Socioeconómica Nacional,CASEN,NA,NA,NA,Ministerio de Desarrollo Social,MIDEPLAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,200302,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2011\m11_m12_m1\docs,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2011\m11_m12_m1,\\Sdssrv03\surveys\survey\CHL\CASEN\2011\m11_m12_m1\data_merge,\\Sdssrv03\surveys/survey/CHL/CASEN/2011/m11_m12_m1/data_orig,\\Sdssrv03\surveys/harmonized/CHL/CASEN/data_arm
NA,NA,público,NA,NA,Encuesta de Caracterización Socioeconómica Nacional,CASEN,NA,NA,NA,Ministerio de Desarrollo Social,MIDEPLAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2013\m11_m12\docs,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2013\m11_m12,\\Sdssrv03\surveys\survey\CHL\CASEN\2013\m11_m12\data_merge,NA,NA
NA,NA,público,NA,NA,Encuesta de Caracterización Socioeconómica Nacional,CASEN,NA,NA,NA,Ministerio de Desarrollo Social,MIDEPLAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2015\m11_m12\docs,NA,\\Sdssrv03\surveys\survey\CHL\CASEN\2015\m11_m12,\\Sdssrv03\surveys\survey\CHL\CASEN\2015\m11_m12\data_merge,\\Sdssrv03\surveys/survey/CHL/CASEN/2015/m11_m12/data_orig,NA
NA,NA,público,NA,NA,Encuesta de Protección Social,EPS,NA,NA,NA,Subsecretaría de Previsión Social,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\CHL\EPS\2002\a\docs,NA,\\Sdssrv03\surveys\survey\CHL\EPS\2002\a,NA,\\Sdssrv03\surveys/survey/CHL/EPS/2002/a/data_orig,NA
NA,NA,público,NA,NA,Encuesta de Protección Social,EPS,NA,NA,NA,Subsecretaría de Previsión Social,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\CHL\EPS\2004\a\docs,NA,\\Sdssrv03\surveys\survey\CHL\EPS\2004\a,NA,\\Sdssrv03\surveys/survey/CHL/EPS/2004/a/data_orig,NA
NA,NA,público,NA,NA,Encuesta de Protección Social,EPS,NA,NA,NA,Subsecretaría de Previsión Social,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\CHL\EPS\2006\a\docs,NA,\\Sdssrv03\surveys\survey\CHL\EPS\2006\a,NA,\\Sdssrv03\surveys/survey/CHL/EPS/2006/a/data_orig,NA
NA,NA,público,NA,NA,Encuesta de Protección Social,EPS,NA,NA,NA,Subsecretaría de Previsión Social,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\CHL\EPS\2009\a\docs,NA,\\Sdssrv03\surveys\survey\CHL\EPS\2009\a,NA,\\Sdssrv03\surveys/survey/CHL/EPS/2009/a/data_orig,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1980,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,26366,122667,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1986,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,32950,142856,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1989,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,32456,133885,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1995,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,31004,119643,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1996,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,30953,120114,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1997,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,30881,117660,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1998,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,31129,117521,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1999,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,30987,116423,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2000,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,33524,125668,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,33732,124713,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,33463,122089,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2003,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,33615,120970,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2004,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,32877,118486,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,Trimestral,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,Trimestral,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,Trimestral,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,Trimestral,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,32104,132957,NA,NA,NA,\\Sdssrv03\surveys\survey\COL\ECH\2001\t3,NA,\\Sdssrv03\surveys/survey/COL/ECH/2001/t3/data_orig,\\Sdssrv03\surveys/harmonized/COL/ECH/data_arm
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,32067,131924,NA,NA,NA,\\Sdssrv03\surveys\survey\COL\ECH\2002\t3,NA,\\Sdssrv03\surveys/survey/COL/ECH/2002/t3/data_orig,\\Sdssrv03\surveys/harmonized/COL/ECH/data_arm
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,33430,136730,NA,NA,NA,\\Sdssrv03\surveys\survey\COL\ECH\2003\t3,NA,\\Sdssrv03\surveys/survey/COL/ECH/2003/t3/data_orig,\\Sdssrv03\surveys/harmonized/COL/ECH/data_arm
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,Mensual,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
